in s,C1 in V
-7.6245838E+00,4.263737E-01
-7.6241260E+00,4.255996E-01
-7.6236683E+00,4.287095E-01
-7.6232105E+00,4.269441E-01
-7.6227527E+00,4.247169E-01
-7.6222950E+00,4.275824E-01
-7.6218372E+00,4.286281E-01
-7.6213794E+00,4.256404E-01
-7.6209217E+00,4.265231E-01
-7.6204639E+00,4.255725E-01
-7.6200061E+00,4.277861E-01
-7.6195484E+00,4.246490E-01
-7.6190906E+00,4.245540E-01
-7.6186328E+00,4.265910E-01
-7.6181751E+00,4.265503E-01
-7.6177173E+00,4.283021E-01
-7.6172595E+00,4.267404E-01
-7.6168018E+00,4.280984E-01
-7.6163440E+00,4.264688E-01
-7.6158862E+00,4.246898E-01
-7.6154284E+00,4.250972E-01
-7.6149707E+00,4.273108E-01
-7.6145129E+00,4.288318E-01
-7.6140551E+00,4.284515E-01
-7.6135974E+00,4.286009E-01
-7.6131396E+00,4.262379E-01
-7.6126818E+00,4.281256E-01
-7.6122241E+00,4.277589E-01
-7.6117663E+00,4.282071E-01
-7.6113085E+00,4.269984E-01
-7.6108508E+00,4.292527E-01
-7.6103930E+00,4.260478E-01
-7.6099352E+00,4.247305E-01
-7.6094775E+00,4.256268E-01
-7.6090197E+00,4.263873E-01
-7.6085619E+00,4.280441E-01
-7.6081042E+00,4.257898E-01
-7.6076464E+00,4.269848E-01
-7.6071886E+00,4.256947E-01
-7.6067309E+00,4.253959E-01
-7.6062731E+00,4.262243E-01
-7.6058153E+00,4.250972E-01
-7.6053576E+00,4.254774E-01
-7.6048998E+00,4.283021E-01
-7.6044420E+00,4.268083E-01
-7.6039842E+00,4.278404E-01
-7.6035265E+00,4.288725E-01
-7.6030687E+00,4.280441E-01
-7.6026109E+00,4.261972E-01
-7.6021532E+00,4.272293E-01
-7.6016954E+00,4.269713E-01
-7.6012376E+00,4.294021E-01
-7.6007799E+00,4.249070E-01
-7.6003221E+00,4.275009E-01
-7.5998643E+00,4.275959E-01
-7.5994066E+00,4.265910E-01
-7.5989488E+00,4.281392E-01
-7.5984910E+00,4.276231E-01
-7.5980333E+00,4.274058E-01
-7.5975755E+00,4.284922E-01
-7.5971177E+00,4.260750E-01
-7.5966600E+00,4.279219E-01
-7.5962022E+00,4.296602E-01
-7.5957444E+00,4.284515E-01
-7.5952867E+00,4.266725E-01
-7.5948289E+00,4.288589E-01
-7.5943711E+00,4.285058E-01
-7.5939134E+00,4.270256E-01
-7.5934556E+00,4.283293E-01
-7.5929978E+00,4.269441E-01
-7.5925400E+00,4.271614E-01
-7.5920823E+00,4.285194E-01
-7.5916245E+00,4.250157E-01
-7.5911667E+00,4.255317E-01
-7.5907090E+00,4.254910E-01
-7.5902512E+00,4.281256E-01
-7.5897934E+00,4.268490E-01
-7.5893357E+00,4.273787E-01
-7.5888779E+00,4.277997E-01
-7.5884201E+00,4.301083E-01
-7.5879624E+00,4.279355E-01
-7.5875046E+00,4.264824E-01
-7.5870468E+00,4.286824E-01
-7.5865891E+00,4.281799E-01
-7.5861313E+00,4.270935E-01
-7.5856735E+00,4.264959E-01
-7.5852158E+00,4.284108E-01
-7.5847580E+00,4.287231E-01
-7.5843002E+00,4.245811E-01
-7.5838425E+00,4.261021E-01
-7.5833847E+00,4.273787E-01
-7.5829269E+00,4.260342E-01
-7.5824692E+00,4.265095E-01
-7.5820114E+00,4.261429E-01
-7.5815536E+00,4.264552E-01
-7.5810958E+00,4.279898E-01
-7.5806381E+00,4.251651E-01
-7.5801803E+00,4.264552E-01
-7.5797225E+00,4.292120E-01
-7.5792648E+00,4.286552E-01
-7.5788070E+00,4.270392E-01
-7.5783492E+00,4.262787E-01
-7.5778915E+00,4.279490E-01
-7.5774337E+00,4.285737E-01
-7.5769759E+00,4.281935E-01
-7.5765182E+00,4.274194E-01
-7.5760604E+00,4.294972E-01
-7.5756026E+00,4.275280E-01
-7.5751449E+00,4.272700E-01
-7.5746871E+00,4.246219E-01
-7.5742293E+00,4.253280E-01
-7.5737716E+00,4.268219E-01
-7.5733138E+00,4.262651E-01
-7.5728560E+00,4.241737E-01
-7.5723983E+00,4.269441E-01
-7.5719405E+00,4.274873E-01
-7.5714827E+00,4.278268E-01
-7.5710250E+00,4.263058E-01
-7.5705672E+00,4.289540E-01
-7.5701094E+00,4.295787E-01
-7.5696516E+00,4.276774E-01
-7.5691939E+00,4.271614E-01
-7.5687361E+00,4.271206E-01
-7.5682783E+00,4.262922E-01
-7.5678206E+00,4.268354E-01
-7.5673628E+00,4.258441E-01
-7.5669050E+00,4.301083E-01
-7.5664473E+00,4.274737E-01
-7.5659895E+00,4.244861E-01
-7.5655317E+00,4.267947E-01
-7.5650740E+00,4.237391E-01
-7.5646162E+00,4.258033E-01
-7.5641584E+00,4.258441E-01
-7.5637007E+00,4.264959E-01
-7.5632429E+00,4.276367E-01
-7.5627851E+00,4.269713E-01
-7.5623274E+00,4.248527E-01
-7.5618696E+00,4.268626E-01
-7.5614118E+00,4.276774E-01
-7.5609541E+00,4.273243E-01
-7.5604963E+00,4.263058E-01
-7.5600385E+00,4.280577E-01
-7.5595808E+00,4.280441E-01
-7.5591230E+00,4.273515E-01
-7.5586652E+00,4.241873E-01
-7.5582074E+00,4.270527E-01
-7.5577497E+00,4.262922E-01
-7.5572919E+00,4.260750E-01
-7.5568341E+00,4.258984E-01
-7.5563764E+00,4.251787E-01
-7.5559186E+00,4.259935E-01
-7.5554608E+00,4.255453E-01
-7.5550031E+00,4.249885E-01
-7.5545453E+00,4.262243E-01
-7.5540875E+00,4.291305E-01
-7.5536298E+00,4.253009E-01
-7.5531720E+00,4.263873E-01
-7.5527142E+00,4.260478E-01
-7.5522565E+00,4.266046E-01
-7.5517987E+00,4.242009E-01
-7.5513409E+00,4.263194E-01
-7.5508832E+00,4.270256E-01
-7.5504254E+00,4.256268E-01
-7.5499676E+00,4.270256E-01
-7.5495099E+00,4.240107E-01
-7.5490521E+00,4.252873E-01
-7.5485943E+00,4.266182E-01
-7.5481366E+00,4.259527E-01
-7.5476788E+00,4.257898E-01
-7.5472210E+00,4.258984E-01
-7.5467632E+00,4.264552E-01
-7.5463055E+00,4.243231E-01
-7.5458477E+00,4.248120E-01
-7.5453899E+00,4.263330E-01
-7.5449322E+00,4.288182E-01
-7.5444744E+00,4.257083E-01
-7.5440166E+00,4.259120E-01
-7.5435589E+00,4.280848E-01
-7.5431011E+00,4.266725E-01
-7.5426433E+00,4.242009E-01
-7.5421856E+00,4.256675E-01
-7.5417278E+00,4.261293E-01
-7.5412700E+00,4.290762E-01
-7.5408123E+00,4.278811E-01
-7.5403545E+00,4.247441E-01
-7.5398967E+00,4.248799E-01
-7.5394390E+00,4.254638E-01
-7.5389812E+00,4.267947E-01
-7.5385234E+00,4.233317E-01
-7.5380657E+00,4.266317E-01
-7.5376079E+00,4.269305E-01
-7.5371501E+00,4.240922E-01
-7.5366924E+00,4.247577E-01
-7.5362346E+00,4.279355E-01
-7.5357768E+00,4.259120E-01
-7.5353190E+00,4.275688E-01
-7.5348613E+00,4.284651E-01
-7.5344035E+00,4.280848E-01
-7.5339457E+00,4.264009E-01
-7.5334880E+00,4.273922E-01
-7.5330302E+00,4.280984E-01
-7.5325724E+00,4.277997E-01
-7.5321147E+00,4.267540E-01
-7.5316569E+00,4.250972E-01
-7.5311991E+00,4.262922E-01
-7.5307414E+00,4.256132E-01
-7.5302836E+00,4.252330E-01
-7.5298258E+00,4.280169E-01
-7.5293681E+00,4.262922E-01
-7.5289103E+00,4.274737E-01
-7.5284525E+00,4.270527E-01
-7.5279948E+00,4.280305E-01
-7.5275370E+00,4.280441E-01
-7.5270792E+00,4.255725E-01
-7.5266215E+00,4.251243E-01
-7.5261637E+00,4.264009E-01
-7.5257059E+00,4.283564E-01
-7.5252482E+00,4.264416E-01
-7.5247904E+00,4.281120E-01
-7.5243326E+00,4.278132E-01
-7.5238748E+00,4.279898E-01
-7.5234171E+00,4.274194E-01
-7.5229593E+00,4.276774E-01
-7.5225015E+00,4.275959E-01
-7.5220438E+00,4.269848E-01
-7.5215860E+00,4.255861E-01
-7.5211282E+00,4.280984E-01
-7.5206705E+00,4.271478E-01
-7.5202127E+00,4.290898E-01
-7.5197549E+00,4.269577E-01
-7.5192972E+00,4.277453E-01
-7.5188394E+00,4.282478E-01
-7.5183816E+00,4.279083E-01
-7.5179239E+00,4.280848E-01
-7.5174661E+00,4.274194E-01
-7.5170083E+00,4.281392E-01
-7.5165506E+00,4.283157E-01
-7.5160928E+00,4.291034E-01
-7.5156350E+00,4.255453E-01
-7.5151773E+00,4.249206E-01
-7.5147195E+00,4.277725E-01
-7.5142617E+00,4.284787E-01
-7.5138040E+00,4.263330E-01
-7.5133462E+00,4.272972E-01
-7.5128884E+00,4.289268E-01
-7.5124306E+00,4.276774E-01
-7.5119729E+00,4.261972E-01
-7.5115151E+00,4.250836E-01
-7.5110573E+00,4.292527E-01
-7.5105996E+00,4.273651E-01
-7.5101418E+00,4.287503E-01
-7.5096840E+00,4.278404E-01
-7.5092263E+00,4.272021E-01
-7.5087685E+00,4.279762E-01
-7.5083107E+00,4.269713E-01
-7.5078530E+00,4.269713E-01
-7.5073952E+00,4.296194E-01
-7.5069374E+00,4.278268E-01
-7.5064797E+00,4.279083E-01
-7.5060219E+00,4.269848E-01
-7.5055641E+00,4.277318E-01
-7.5051064E+00,4.283293E-01
-7.5046486E+00,4.272293E-01
-7.5041908E+00,4.261021E-01
-7.5037331E+00,4.299725E-01
-7.5032753E+00,4.277861E-01
-7.5028175E+00,4.269441E-01
-7.5023598E+00,4.261157E-01
-7.5019020E+00,4.258305E-01
-7.5014442E+00,4.293071E-01
-7.5009864E+00,4.261429E-01
-7.5005287E+00,4.267540E-01
-7.5000709E+00,4.284379E-01
-7.4996131E+00,4.270799E-01
-7.4991554E+00,4.257490E-01
-7.4986976E+00,4.276910E-01
-7.4982398E+00,4.250564E-01
-7.4977821E+00,4.291577E-01
-7.4973243E+00,4.272972E-01
-7.4968665E+00,4.254774E-01
-7.4964088E+00,4.267947E-01
-7.4959510E+00,4.259256E-01
-7.4954932E+00,4.265231E-01
-7.4950355E+00,4.255046E-01
-7.4945777E+00,4.253416E-01
-7.4941199E+00,4.276231E-01
-7.4936622E+00,4.253552E-01
-7.4932044E+00,4.266317E-01
-7.4927466E+00,4.256404E-01
-7.4922889E+00,4.250021E-01
-7.4918311E+00,4.283293E-01
-7.4913733E+00,4.274058E-01
-7.4909156E+00,4.280034E-01
-7.4904578E+00,4.269441E-01
-7.4900000E+00,4.272700E-01
-7.4895422E+00,4.263601E-01
-7.4890845E+00,4.258712E-01
-7.4886267E+00,4.260750E-01
-7.4881689E+00,4.261293E-01
-7.4877112E+00,4.274194E-01
-7.4872534E+00,4.271071E-01
-7.4867956E+00,4.261836E-01
-7.4863379E+00,4.256404E-01
-7.4858801E+00,4.256947E-01
-7.4854223E+00,4.263466E-01
-7.4849646E+00,4.278268E-01
-7.4845068E+00,4.266996E-01
-7.4840490E+00,4.265774E-01
-7.4835913E+00,4.261564E-01
-7.4831335E+00,4.257898E-01
-7.4826757E+00,4.264552E-01
-7.4822180E+00,4.263330E-01
-7.4817602E+00,4.279898E-01
-7.4813024E+00,4.280984E-01
-7.4808447E+00,4.247848E-01
-7.4803869E+00,4.261157E-01
-7.4799291E+00,4.271342E-01
-7.4794714E+00,4.257898E-01
-7.4790136E+00,4.257354E-01
-7.4785558E+00,4.257083E-01
-7.4780980E+00,4.261972E-01
-7.4776403E+00,4.265231E-01
-7.4771825E+00,4.261700E-01
-7.4767247E+00,4.263466E-01
-7.4762670E+00,4.253959E-01
-7.4758092E+00,4.266589E-01
-7.4753514E+00,4.262243E-01
-7.4748937E+00,4.254774E-01
-7.4744359E+00,4.275009E-01
-7.4739781E+00,4.267675E-01
-7.4735204E+00,4.272429E-01
-7.4730626E+00,4.261972E-01
-7.4726048E+00,4.275280E-01
-7.4721471E+00,4.285602E-01
-7.4716893E+00,4.256675E-01
-7.4712315E+00,4.282071E-01
-7.4707738E+00,4.252194E-01
-7.4703160E+00,4.251379E-01
-7.4698582E+00,4.257490E-01
-7.4694005E+00,4.254231E-01
-7.4689427E+00,4.265095E-01
-7.4684849E+00,4.258441E-01
-7.4680272E+00,4.247712E-01
-7.4675694E+00,4.254231E-01
-7.4671116E+00,4.256404E-01
-7.4666538E+00,4.253280E-01
-7.4661961E+00,4.246354E-01
-7.4657383E+00,4.250293E-01
-7.4652805E+00,4.268762E-01
-7.4648228E+00,4.263330E-01
-7.4643650E+00,4.262922E-01
-7.4639072E+00,4.273515E-01
-7.4634495E+00,4.280984E-01
-7.4629917E+00,4.251379E-01
-7.4625339E+00,4.264688E-01
-7.4620762E+00,4.268762E-01
-7.4616184E+00,4.283972E-01
-7.4611606E+00,4.277725E-01
-7.4607029E+00,4.269305E-01
-7.4602451E+00,4.254638E-01
-7.4597873E+00,4.279626E-01
-7.4593296E+00,4.270799E-01
-7.4588718E+00,4.267132E-01
-7.4584140E+00,4.282206E-01
-7.4579563E+00,4.281663E-01
-7.4574985E+00,4.273108E-01
-7.4570407E+00,4.263873E-01
-7.4565830E+00,4.270799E-01
-7.4561252E+00,4.285058E-01
-7.4556674E+00,4.281935E-01
-7.4552096E+00,4.259527E-01
-7.4547519E+00,4.290219E-01
-7.4542941E+00,4.288861E-01
-7.4538363E+00,4.290898E-01
-7.4533786E+00,4.263058E-01
-7.4529208E+00,4.270120E-01
-7.4524630E+00,4.284922E-01
-7.4520053E+00,4.262651E-01
-7.4515475E+00,4.255453E-01
-7.4510897E+00,4.253688E-01
-7.4506320E+00,4.273787E-01
-7.4501742E+00,4.273922E-01
-7.4497164E+00,4.272836E-01
-7.4492587E+00,4.294157E-01
-7.4488009E+00,4.285330E-01
-7.4483431E+00,4.275824E-01
-7.4478854E+00,4.254638E-01
-7.4474276E+00,4.280577E-01
-7.4469698E+00,4.285330E-01
-7.4465121E+00,4.266182E-01
-7.4460543E+00,4.254910E-01
-7.4455965E+00,4.276774E-01
-7.4451388E+00,4.269713E-01
-7.4446810E+00,4.266046E-01
-7.4442232E+00,4.261972E-01
-7.4437654E+00,4.290219E-01
-7.4433077E+00,4.278268E-01
-7.4428499E+00,4.268898E-01
-7.4423921E+00,4.264009E-01
-7.4419344E+00,4.249206E-01
-7.4414766E+00,4.262108E-01
-7.4410188E+00,4.286824E-01
-7.4405611E+00,4.259935E-01
-7.4401033E+00,4.290490E-01
-7.4396455E+00,4.286960E-01
-7.4391878E+00,4.269577E-01
-7.4387300E+00,4.284922E-01
-7.4382722E+00,4.296058E-01
-7.4378145E+00,4.278540E-01
-7.4373567E+00,4.279355E-01
-7.4368989E+00,4.276095E-01
-7.4364412E+00,4.295651E-01
-7.4359834E+00,4.283564E-01
-7.4355256E+00,4.262922E-01
-7.4350679E+00,4.282071E-01
-7.4346101E+00,4.284515E-01
-7.4341523E+00,4.265774E-01
-7.4336946E+00,4.292256E-01
-7.4332368E+00,4.269305E-01
-7.4327790E+00,4.266046E-01
-7.4323212E+00,4.261429E-01
-7.4318635E+00,4.254638E-01
-7.4314057E+00,4.295923E-01
-7.4309479E+00,4.263873E-01
-7.4304902E+00,4.259256E-01
-7.4300324E+00,4.274873E-01
-7.4295746E+00,4.285058E-01
-7.4291169E+00,4.282614E-01
-7.4286591E+00,4.279898E-01
-7.4282013E+00,4.269441E-01
-7.4277436E+00,4.297824E-01
-7.4272858E+00,4.281935E-01
-7.4268280E+00,4.243367E-01
-7.4263703E+00,4.266589E-01
-7.4259125E+00,4.277453E-01
-7.4254547E+00,4.260750E-01
-7.4249970E+00,4.268490E-01
-7.4245392E+00,4.255996E-01
-7.4240814E+00,4.273651E-01
-7.4236237E+00,4.248935E-01
-7.4231659E+00,4.256947E-01
-7.4227081E+00,4.263466E-01
-7.4222504E+00,4.286416E-01
-7.4217926E+00,4.283564E-01
-7.4213348E+00,4.286824E-01
-7.4208770E+00,4.256675E-01
-7.4204193E+00,4.270663E-01
-7.4199615E+00,4.295244E-01
-7.4195037E+00,4.247712E-01
-7.4190460E+00,4.255453E-01
-7.4185882E+00,4.260478E-01
-7.4181304E+00,4.266861E-01
-7.4176727E+00,4.268219E-01
-7.4172149E+00,4.263058E-01
-7.4167571E+00,4.278811E-01
-7.4162994E+00,4.252058E-01
-7.4158416E+00,4.272836E-01
-7.4153838E+00,4.250293E-01
-7.4149261E+00,4.291441E-01
-7.4144683E+00,4.274194E-01
-7.4140105E+00,4.248120E-01
-7.4135528E+00,4.261564E-01
-7.4130950E+00,4.264824E-01
-7.4126372E+00,4.290219E-01
-7.4121795E+00,4.259527E-01
-7.4117217E+00,4.280984E-01
-7.4112639E+00,4.262108E-01
-7.4108062E+00,4.274873E-01
-7.4103484E+00,4.239157E-01
-7.4098906E+00,4.244046E-01
-7.4094328E+00,4.287910E-01
-7.4089751E+00,4.257219E-01
-7.4085173E+00,4.249478E-01
-7.4080595E+00,4.240786E-01
-7.4076018E+00,4.245268E-01
-7.4071440E+00,4.280984E-01
-7.4066862E+00,4.257490E-01
-7.4062285E+00,4.249885E-01
-7.4057707E+00,4.292527E-01
-7.4053129E+00,4.260478E-01
-7.4048552E+00,4.248799E-01
-7.4043974E+00,4.261700E-01
-7.4039396E+00,4.251787E-01
-7.4034819E+00,4.269305E-01
-7.4030241E+00,4.272293E-01
-7.4025663E+00,4.256675E-01
-7.4021086E+00,4.287639E-01
-7.4016508E+00,4.279490E-01
-7.4011930E+00,4.247577E-01
-7.4007353E+00,4.248663E-01
-7.4002775E+00,4.267540E-01
-7.3998197E+00,4.266046E-01
-7.3993620E+00,4.245404E-01
-7.3989042E+00,4.246490E-01
-7.3984464E+00,4.272429E-01
-7.3979886E+00,4.267947E-01
-7.3975309E+00,4.253552E-01
-7.3970731E+00,4.249478E-01
-7.3966153E+00,4.262787E-01
-7.3961576E+00,4.263737E-01
-7.3956998E+00,4.258033E-01
-7.3952420E+00,4.267268E-01
-7.3947843E+00,4.279762E-01
-7.3943265E+00,4.269169E-01
-7.3938687E+00,4.253959E-01
-7.3934110E+00,4.267404E-01
-7.3929532E+00,4.287367E-01
-7.3924954E+00,4.274601E-01
-7.3920377E+00,4.269848E-01
-7.3915799E+00,4.248663E-01
-7.3911221E+00,4.249478E-01
-7.3906644E+00,4.260342E-01
-7.3902066E+00,4.253280E-01
-7.3897488E+00,4.266046E-01
-7.3892911E+00,4.248799E-01
-7.3888333E+00,4.261700E-01
-7.3883755E+00,4.253416E-01
-7.3879178E+00,4.266182E-01
-7.3874600E+00,4.272429E-01
-7.3870022E+00,4.261972E-01
-7.3865444E+00,4.256947E-01
-7.3860867E+00,4.251651E-01
-7.3856289E+00,4.275280E-01
-7.3851711E+00,4.270935E-01
-7.3847134E+00,4.246490E-01
-7.3842556E+00,4.264280E-01
-7.3837978E+00,4.279355E-01
-7.3833401E+00,4.276095E-01
-7.3828823E+00,4.263466E-01
-7.3824245E+00,4.288453E-01
-7.3819668E+00,4.282614E-01
-7.3815090E+00,4.259256E-01
-7.3810512E+00,4.262651E-01
-7.3805935E+00,4.273379E-01
-7.3801357E+00,4.303120E-01
-7.3796779E+00,4.273787E-01
-7.3792202E+00,4.259663E-01
-7.3787624E+00,4.285194E-01
-7.3783046E+00,4.281392E-01
-7.3778469E+00,4.274194E-01
-7.3773891E+00,4.276231E-01
-7.3769313E+00,4.296058E-01
-7.3764736E+00,4.275145E-01
-7.3760158E+00,4.260478E-01
-7.3755580E+00,4.259391E-01
-7.3751002E+00,4.269034E-01
-7.3746425E+00,4.283836E-01
-7.3741847E+00,4.285466E-01
-7.3737269E+00,4.254231E-01
-7.3732692E+00,4.272021E-01
-7.3728114E+00,4.269169E-01
-7.3723536E+00,4.257219E-01
-7.3718959E+00,4.260614E-01
-7.3714381E+00,4.255725E-01
-7.3709803E+00,4.282750E-01
-7.3705226E+00,4.291577E-01
-7.3700648E+00,4.282478E-01
-7.3696070E+00,4.265367E-01
-7.3691493E+00,4.287639E-01
-7.3686915E+00,4.271750E-01
-7.3682337E+00,4.271206E-01
-7.3677760E+00,4.270527E-01
-7.3673182E+00,4.274466E-01
-7.3668604E+00,4.288589E-01
-7.3664027E+00,4.259391E-01
-7.3659449E+00,4.265638E-01
-7.3654871E+00,4.276367E-01
-7.3650294E+00,4.266589E-01
-7.3645716E+00,4.263330E-01
-7.3641138E+00,4.280034E-01
-7.3636560E+00,4.279219E-01
-7.3631983E+00,4.279219E-01
-7.3627405E+00,4.258033E-01
-7.3622827E+00,4.262515E-01
-7.3618250E+00,4.288589E-01
-7.3613672E+00,4.277182E-01
-7.3609094E+00,4.270392E-01
-7.3604517E+00,4.263737E-01
-7.3599939E+00,4.294021E-01
-7.3595361E+00,4.269441E-01
-7.3590784E+00,4.287367E-01
-7.3586206E+00,4.282206E-01
-7.3581628E+00,4.306651E-01
-7.3577051E+00,4.265910E-01
-7.3572473E+00,4.271478E-01
-7.3567895E+00,4.278132E-01
-7.3563318E+00,4.276503E-01
-7.3558740E+00,4.254910E-01
-7.3554162E+00,4.275959E-01
-7.3549585E+00,4.273108E-01
-7.3545007E+00,4.281527E-01
-7.3540429E+00,4.250564E-01
-7.3535852E+00,4.250564E-01
-7.3531274E+00,4.300132E-01
-7.3526696E+00,4.264009E-01
-7.3522118E+00,4.251515E-01
-7.3517541E+00,4.282614E-01
-7.3512963E+00,4.281799E-01
-7.3508385E+00,4.277453E-01
-7.3503808E+00,4.256811E-01
-7.3499230E+00,4.250021E-01
-7.3494652E+00,4.282885E-01
-7.3490075E+00,4.274873E-01
-7.3485497E+00,4.262787E-01
-7.3480919E+00,4.270392E-01
-7.3476342E+00,4.290762E-01
-7.3471764E+00,4.254095E-01
-7.3467186E+00,4.265095E-01
-7.3462609E+00,4.273515E-01
-7.3458031E+00,4.269713E-01
-7.3453453E+00,4.261972E-01
-7.3448876E+00,4.266046E-01
-7.3444298E+00,4.269713E-01
-7.3439720E+00,4.275416E-01
-7.3435143E+00,4.254503E-01
-7.3430565E+00,4.271885E-01
-7.3425987E+00,4.266861E-01
-7.3421410E+00,4.275145E-01
-7.3416832E+00,4.280848E-01
-7.3412254E+00,4.249342E-01
-7.3407676E+00,4.266861E-01
-7.3403099E+00,4.282342E-01
-7.3398521E+00,4.275009E-01
-7.3393943E+00,4.247712E-01
-7.3389366E+00,4.278947E-01
-7.3384788E+00,4.269305E-01
-7.3380210E+00,4.253009E-01
-7.3375633E+00,4.261429E-01
-7.3371055E+00,4.260071E-01
-7.3366477E+00,4.260342E-01
-7.3361900E+00,4.270256E-01
-7.3357322E+00,4.258577E-01
-7.3352744E+00,4.271750E-01
-7.3348167E+00,4.258984E-01
-7.3343589E+00,4.254910E-01
-7.3339011E+00,4.261700E-01
-7.3334434E+00,4.263601E-01
-7.3329856E+00,4.272700E-01
-7.3325278E+00,4.268490E-01
-7.3320701E+00,4.254774E-01
-7.3316123E+00,4.263058E-01
-7.3311545E+00,4.248663E-01
-7.3306968E+00,4.249070E-01
-7.3302390E+00,4.269441E-01
-7.3297812E+00,4.250972E-01
-7.3293234E+00,4.275688E-01
-7.3288657E+00,4.256268E-01
-7.3284079E+00,4.242280E-01
-7.3279501E+00,4.262243E-01
-7.3274924E+00,4.233996E-01
-7.3270346E+00,4.256540E-01
-7.3265768E+00,4.271071E-01
-7.3261191E+00,4.268490E-01
-7.3256613E+00,4.261429E-01
-7.3252035E+00,4.260750E-01
-7.3247458E+00,4.248935E-01
-7.3242880E+00,4.259935E-01
-7.3238302E+00,4.266317E-01
-7.3233725E+00,4.282750E-01
-7.3229147E+00,4.266725E-01
-7.3224569E+00,4.256675E-01
-7.3219992E+00,4.266725E-01
-7.3215414E+00,4.270527E-01
-7.3210836E+00,4.275552E-01
-7.3206259E+00,4.272972E-01
-7.3201681E+00,4.261700E-01
-7.3197103E+00,4.253009E-01
-7.3192526E+00,4.264959E-01
-7.3187948E+00,4.276503E-01
-7.3183370E+00,4.256540E-01
-7.3178792E+00,4.248663E-01
-7.3174215E+00,4.264688E-01
-7.3169637E+00,4.283972E-01
-7.3165059E+00,4.250972E-01
-7.3160482E+00,4.242416E-01
-7.3155904E+00,4.284243E-01
-7.3151326E+00,4.289132E-01
-7.3146749E+00,4.272836E-01
-7.3142171E+00,4.265231E-01
-7.3137593E+00,4.262922E-01
-7.3133016E+00,4.281935E-01
-7.3128438E+00,4.248527E-01
-7.3123860E+00,4.257083E-01
-7.3119283E+00,4.267540E-01
-7.3114705E+00,4.284651E-01
-7.3110127E+00,4.249342E-01
-7.3105550E+00,4.249342E-01
-7.3100972E+00,4.270935E-01
-7.3096394E+00,4.262651E-01
-7.3091817E+00,4.258033E-01
-7.3087239E+00,4.271478E-01
-7.3082661E+00,4.280984E-01
-7.3078084E+00,4.284379E-01
-7.3073506E+00,4.268219E-01
-7.3068928E+00,4.267404E-01
-7.3064350E+00,4.258033E-01
-7.3059773E+00,4.266725E-01
-7.3055195E+00,4.249614E-01
-7.3050617E+00,4.278811E-01
-7.3046040E+00,4.267132E-01
-7.3041462E+00,4.278404E-01
-7.3036884E+00,4.280577E-01
-7.3032307E+00,4.270392E-01
-7.3027729E+00,4.282885E-01
-7.3023151E+00,4.261972E-01
-7.3018574E+00,4.266317E-01
-7.3013996E+00,4.283293E-01
-7.3009418E+00,4.297416E-01
-7.3004841E+00,4.265910E-01
-7.3000263E+00,4.258577E-01
-7.2995685E+00,4.285873E-01
-7.2991108E+00,4.293886E-01
-7.2986530E+00,4.272293E-01
-7.2981952E+00,4.266589E-01
-7.2977375E+00,4.285873E-01
-7.2972797E+00,4.294836E-01
-7.2968219E+00,4.257762E-01
-7.2963642E+00,4.267675E-01
-7.2959064E+00,4.272021E-01
-7.2954486E+00,4.287639E-01
-7.2949908E+00,4.285330E-01
-7.2945331E+00,4.264824E-01
-7.2940753E+00,4.274737E-01
-7.2936175E+00,4.293342E-01
-7.2931598E+00,4.273651E-01
-7.2927020E+00,4.260614E-01
-7.2922442E+00,4.279898E-01
-7.2917865E+00,4.278132E-01
-7.2913287E+00,4.285330E-01
-7.2908709E+00,4.270527E-01
-7.2904132E+00,4.287095E-01
-7.2899554E+00,4.299046E-01
-7.2894976E+00,4.276095E-01
-7.2890399E+00,4.283564E-01
-7.2885821E+00,4.274737E-01
-7.2881243E+00,4.282885E-01
-7.2876666E+00,4.280713E-01
-7.2872088E+00,4.257898E-01
-7.2867510E+00,4.279490E-01
-7.2862933E+00,4.279083E-01
-7.2858355E+00,4.280984E-01
-7.2853777E+00,4.278676E-01
-7.2849200E+00,4.266317E-01
-7.2844622E+00,4.275416E-01
-7.2840044E+00,4.265231E-01
-7.2835466E+00,4.266317E-01
-7.2830889E+00,4.277046E-01
-7.2826311E+00,4.276367E-01
-7.2821733E+00,4.275009E-01
-7.2817156E+00,4.277182E-01
-7.2812578E+00,4.273922E-01
-7.2808000E+00,4.265774E-01
-7.2803423E+00,4.282885E-01
-7.2798845E+00,4.273379E-01
-7.2794267E+00,4.258169E-01
-7.2789690E+00,4.286824E-01
-7.2785112E+00,4.281120E-01
-7.2780534E+00,4.259799E-01
-7.2775957E+00,4.255725E-01
-7.2771379E+00,4.291984E-01
-7.2766801E+00,4.267268E-01
-7.2762224E+00,4.278811E-01
-7.2757646E+00,4.263466E-01
-7.2753068E+00,4.272700E-01
-7.2748491E+00,4.262651E-01
-7.2743913E+00,4.245811E-01
-7.2739335E+00,4.260614E-01
-7.2734758E+00,4.278811E-01
-7.2730180E+00,4.281935E-01
-7.2725602E+00,4.270527E-01
-7.2721024E+00,4.268354E-01
-7.2716447E+00,4.269169E-01
-7.2711869E+00,4.278676E-01
-7.2707291E+00,4.273379E-01
-7.2702714E+00,4.258441E-01
