in s,C1 in V,C3 in V,C4 in V
-2.5795917E+01,6.919641E-01,6.5444946E-01,2.8087616E+00
-2.5794086E+01,6.920863E-01,5.0308228E-01,2.8141022E+00
-2.5792255E+01,6.921135E-01,5.7388306E-01,2.8163910E+00
-2.5790424E+01,6.920727E-01,5.6442261E-01,2.8110504E+00
-2.5788593E+01,6.920999E-01,5.8792114E-01,2.8057098E+00
-2.5786762E+01,6.921542E-01,6.0470581E-01,2.8041840E+00
-2.5784931E+01,6.920184E-01,5.1284790E-01,2.8034210E+00
-2.5783100E+01,6.918283E-01,3.6758423E-01,2.8064728E+00
-2.5781268E+01,6.918419E-01,2.5314331E-01,2.8041840E+00
-2.5779437E+01,6.919912E-01,2.3666382E-01,2.8018951E+00
-2.5777606E+01,6.917604E-01,2.0126343E-01,2.8079987E+00
-2.5775775E+01,6.917061E-01,1.0726929E-01,2.8018951E+00
-2.5773944E+01,6.919233E-01,-4.0740967E-02,2.8018951E+00
-2.5772113E+01,6.919369E-01,-3.8909912E-02,2.7988434E+00
-2.5770282E+01,6.919233E-01,1.9378662E-02,2.8026581E+00
-2.5768451E+01,6.919369E-01,5.2642822E-02,2.8026581E+00
-2.5766620E+01,6.918554E-01,3.4942627E-02,2.8087616E+00
-2.5764789E+01,6.916925E-01,-1.4297485E-01,2.8041840E+00
-2.5762958E+01,6.915159E-01,-2.2781372E-01,2.8087616E+00
-2.5761127E+01,6.915567E-01,-3.3828735E-01,2.8049469E+00
-2.5759296E+01,6.916925E-01,-2.9617310E-01,2.8064728E+00
-2.5757465E+01,6.915703E-01,-2.9067993E-01,2.8110504E+00
-2.5755634E+01,6.915703E-01,-3.2272339E-01,2.8125763E+00
-2.5753803E+01,6.917740E-01,-2.5405884E-01,2.8087616E+00
-2.5751972E+01,6.917332E-01,-1.6860962E-01,2.8049469E+00
-2.5750141E+01,6.916382E-01,-2.7664185E-01,2.8018951E+00
-2.5748309E+01,6.917332E-01,-2.6718140E-01,2.8049469E+00
-2.5746478E+01,6.916789E-01,-2.0950317E-01,2.8118134E+00
-2.5744647E+01,6.914344E-01,-1.8753052E-01,2.8125763E+00
-2.5742816E+01,6.913394E-01,-1.4022827E-01,2.8095245E+00
-2.5740985E+01,6.913530E-01,-2.1621704E-01,2.8133392E+00
-2.5739154E+01,6.913665E-01,-2.1286011E-01,2.8148651E+00
-2.5737323E+01,6.912579E-01,-1.8783569E-01,2.8125763E+00
-2.5735492E+01,6.912036E-01,-1.2100220E-01,2.8125763E+00
-2.5733661E+01,6.913258E-01,-8.4686279E-02,2.8133392E+00
-2.5731830E+01,6.913665E-01,-3.9520264E-02,2.8156281E+00
-2.5729999E+01,6.913122E-01,-1.7898560E-01,2.8125763E+00
-2.5728168E+01,6.914752E-01,-1.5670776E-01,2.8125763E+00
-2.5726337E+01,6.915024E-01,-1.4846802E-01,2.8179169E+00
-2.5724506E+01,6.913394E-01,2.9449463E-02,2.8179169E+00
-2.5722675E+01,6.911628E-01,7.5531006E-02,2.8217316E+00
-2.5720844E+01,6.912579E-01,1.9683838E-02,2.8224945E+00
-2.5719013E+01,6.911900E-01,2.4871826E-02,2.8171539E+00
-2.5717182E+01,6.910678E-01,7.5531006E-02,2.8148651E+00
-2.5715350E+01,6.910949E-01,1.8051147E-01,2.8125763E+00
-2.5713519E+01,6.911900E-01,2.8213501E-01,2.8133392E+00
-2.5711688E+01,6.911628E-01,3.2302856E-01,2.8163910E+00
-2.5709857E+01,6.911357E-01,3.0441284E-01,2.8194427E+00
-2.5708026E+01,6.911493E-01,3.1082153E-01,2.8148651E+00
-2.5706195E+01,6.910814E-01,3.5079956E-01,2.8125763E+00
-2.5704364E+01,6.909727E-01,3.3218384E-01,2.8125763E+00
-2.5702533E+01,6.908777E-01,2.9312134E-01,2.8095245E+00
-2.5700702E+01,6.908777E-01,2.7328491E-01,2.8087616E+00
-2.5698871E+01,6.909184E-01,1.4022827E-01,2.8049469E+00
-2.5697040E+01,6.907826E-01,2.5375366E-01,2.8141022E+00
-2.5695209E+01,6.907826E-01,2.4520874E-01,2.8163910E+00
-2.5693378E+01,6.908098E-01,3.0563354E-01,2.8156281E+00
-2.5691547E+01,6.908505E-01,2.4093628E-01,2.8156281E+00
-2.5689716E+01,6.907962E-01,1.1154175E-01,2.8209686E+00
-2.5687885E+01,6.909184E-01,3.5858154E-02,2.8171539E+00
-2.5686054E+01,6.908777E-01,-5.3405762E-03,2.8179169E+00
-2.5684223E+01,6.907011E-01,-1.3580322E-02,2.8125763E+00
-2.5682391E+01,6.905517E-01,-7.7667236E-02,2.8110504E+00
-2.5680560E+01,6.906332E-01,-1.5411377E-02,2.8156281E+00
-2.5678729E+01,6.906604E-01,-4.5013428E-02,2.8095245E+00
-2.5676898E+01,6.904159E-01,-9.7503662E-02,2.8125763E+00
-2.5675067E+01,6.906060E-01,-8.5601807E-02,2.8171539E+00
-2.5673236E+01,6.906196E-01,-1.7501831E-01,2.8171539E+00
-2.5671405E+01,6.906332E-01,-1.2832642E-01,2.8125763E+00
-2.5669574E+01,6.905925E-01,-1.4968872E-01,2.8209686E+00
-2.5667743E+01,6.907419E-01,-2.0645142E-01,2.8224945E+00
-2.5665912E+01,6.905925E-01,-2.7999878E-01,2.8247833E+00
-2.5664081E+01,6.904567E-01,-2.9891968E-01,2.8224945E+00
-2.5662250E+01,6.904838E-01,-3.1295776E-01,2.8217316E+00
-2.5660419E+01,6.905517E-01,-3.5049438E-01,2.8163910E+00
-2.5658588E+01,6.904567E-01,-2.2872925E-01,2.8141022E+00
-2.5656757E+01,6.903616E-01,-2.2109985E-01,2.8186798E+00
-2.5654926E+01,6.903209E-01,-1.7440796E-01,2.8171539E+00
-2.5653095E+01,6.904567E-01,-1.6250610E-01,2.8186798E+00
-2.5651264E+01,6.903752E-01,-1.8783569E-01,2.8171539E+00
-2.5649432E+01,6.904295E-01,-8.3770752E-02,2.8186798E+00
-2.5647601E+01,6.905925E-01,-8.8958740E-02,2.8255463E+00
-2.5645770E+01,6.904023E-01,-7.0953369E-02,2.8217316E+00
-2.5643939E+01,6.902801E-01,-1.3931274E-01,2.8232574E+00
-2.5642108E+01,6.902665E-01,-1.2802124E-01,2.8240204E+00
-2.5640277E+01,6.903209E-01,-7.5836182E-02,2.8186798E+00
-2.5638446E+01,6.902530E-01,-4.0435791E-02,2.8156281E+00
-2.5636615E+01,6.902665E-01,1.0299683E-01,2.8171539E+00
-2.5634784E+01,6.903073E-01,1.7013550E-01,2.8163910E+00
-2.5632953E+01,6.903480E-01,2.3056030E-01,2.8171539E+00
-2.5631122E+01,6.903073E-01,2.1347046E-01,2.8148651E+00
-2.5629291E+01,6.902258E-01,1.8203735E-01,2.8156281E+00
-2.5627460E+01,6.903616E-01,2.1438599E-01,2.8179169E+00
-2.5625629E+01,6.902530E-01,3.4622192E-01,2.8224945E+00
-2.5623798E+01,6.901172E-01,4.5608521E-01,2.8270721E+00
-2.5621967E+01,6.901036E-01,5.6076050E-01,2.8278351E+00
-2.5620136E+01,6.901036E-01,4.2892456E-01,2.8263092E+00
-2.5618304E+01,6.899135E-01,2.9678345E-01,2.8194427E+00
-2.5616473E+01,6.898184E-01,3.9352417E-01,2.8232574E+00
-2.5614642E+01,6.900900E-01,4.6340942E-01,2.8156281E+00
-2.5612811E+01,6.901307E-01,4.9667358E-01,2.8194427E+00
-2.5610980E+01,6.901036E-01,4.7317505E-01,2.8148651E+00
-2.5609149E+01,6.899949E-01,4.6859741E-01,2.8141022E+00
-2.5607318E+01,6.901172E-01,5.0430298E-01,2.8186798E+00
-2.5605487E+01,6.899949E-01,5.3482056E-01,2.8186798E+00
-2.5603656E+01,6.899270E-01,5.2413940E-01,2.8255463E+00
-2.5601825E+01,6.899135E-01,6.2606812E-01,2.8224945E+00
-2.5599994E+01,6.899678E-01,5.4611206E-01,2.8194427E+00
-2.5598163E+01,6.898456E-01,4.5303345E-01,2.8171539E+00
-2.5596332E+01,6.898184E-01,4.8934937E-01,2.8209686E+00
-2.5594501E+01,6.899270E-01,4.4021606E-01,2.8240204E+00
-2.5592670E+01,6.899135E-01,4.3350220E-01,2.8224945E+00
-2.5590839E+01,6.898456E-01,3.3584595E-01,2.8270721E+00
-2.5589008E+01,6.899135E-01,3.7734985E-01,2.8293610E+00
-2.5587177E+01,6.899949E-01,3.7338257E-01,2.8270721E+00
-2.5585345E+01,6.897505E-01,3.1997681E-01,2.8301239E+00
-2.5583514E+01,6.897912E-01,1.9027710E-01,2.8293610E+00
-2.5581683E+01,6.897097E-01,1.3351440E-01,2.8339386E+00
-2.5579852E+01,6.896690E-01,2.0858765E-01,2.8293610E+00
-2.5578021E+01,6.895875E-01,1.7105103E-01,2.8293610E+00
-2.5576190E+01,6.895196E-01,4.5928955E-02,2.8285980E+00
-2.5574359E+01,6.896283E-01,-5.6304932E-02,2.8209686E+00
-2.5572528E+01,6.896011E-01,-1.1581421E-01,2.8209686E+00
-2.5570697E+01,6.896011E-01,-1.0116577E-01,2.8217316E+00
-2.5568866E+01,6.896418E-01,-3.6163330E-02,2.8240204E+00
-2.5567035E+01,6.896962E-01,-2.8228760E-02,2.8255463E+00
-2.5565204E+01,6.895468E-01,-5.1422119E-02,2.8308868E+00
-2.5563373E+01,6.895468E-01,-8.6822510E-02,2.8339386E+00
-2.5561542E+01,6.895332E-01,-9.4451904E-02,2.8293610E+00
-2.5559711E+01,6.895875E-01,-1.1520386E-01,2.8263092E+00
-2.5557880E+01,6.894110E-01,-1.4663696E-01,2.8247833E+00
-2.5556049E+01,6.893974E-01,-2.1713257E-01,2.8247833E+00
-2.5554218E+01,6.894110E-01,-1.4755249E-01,2.8270721E+00
-2.5552386E+01,6.895196E-01,-1.7990112E-01,2.8255463E+00
-2.5550555E+01,6.894925E-01,-1.8722534E-01,2.8255463E+00
-2.5548724E+01,6.895060E-01,-1.4663696E-01,2.8278351E+00
-2.5546893E+01,6.895468E-01,-2.2750854E-01,2.8224945E+00
-2.5545062E+01,6.894381E-01,-1.5182495E-01,2.8224945E+00
-2.5543231E+01,6.892888E-01,-1.0848999E-01,2.8186798E+00
-2.5541400E+01,6.893023E-01,-6.5460205E-02,2.8270721E+00
-2.5539569E+01,6.892344E-01,-1.1764526E-01,2.8293610E+00
-2.5537738E+01,6.891937E-01,-1.3198853E-01,2.8270721E+00
-2.5535907E+01,6.891394E-01,-1.0116577E-01,2.8255463E+00
-2.5534076E+01,6.891937E-01,-6.0882568E-02,2.8263092E+00
-2.5532245E+01,6.893567E-01,3.4332275E-02,2.8263092E+00
-2.5530414E+01,6.892752E-01,-7.3089600E-02,2.8324127E+00
-2.5528583E+01,6.893702E-01,-8.2244873E-02,2.8362274E+00
-2.5526752E+01,6.893431E-01,5.4779053E-02,2.8331757E+00
-2.5524921E+01,6.891394E-01,1.3442993E-01,2.8362274E+00
-2.5523090E+01,6.890715E-01,2.1530151E-01,2.8438568E+00
-2.5521259E+01,6.891258E-01,2.2628784E-01,2.8362274E+00
-2.5519427E+01,6.890172E-01,1.3442993E-01,2.8385162E+00
-2.5517596E+01,6.888542E-01,5.1422119E-02,2.8377533E+00
-2.5515765E+01,6.888542E-01,1.8997192E-01,2.8339386E+00
-2.5513934E+01,6.889900E-01,2.7908325E-01,2.8316498E+00
-2.5512103E+01,6.889900E-01,2.6046753E-01,2.8316498E+00
-2.5510272E+01,6.890172E-01,3.1082153E-01,2.8331757E+00
-2.5508441E+01,6.890715E-01,2.6931763E-01,2.8339386E+00
-2.5506610E+01,6.890443E-01,3.1021118E-01,2.8339386E+00
-2.5504779E+01,6.889221E-01,2.7542114E-01,2.8354645E+00
-2.5502948E+01,6.888678E-01,3.0197144E-01,2.8377533E+00
-2.5501117E+01,6.888542E-01,3.2150269E-01,2.8347015E+00
-2.5499286E+01,6.888678E-01,2.1926880E-01,2.8301239E+00
-2.5497455E+01,6.887320E-01,2.2720337E-01,2.8347015E+00
-2.5495624E+01,6.887320E-01,2.2384644E-01,2.8347015E+00
-2.5493793E+01,6.888134E-01,1.3504028E-01,2.8347015E+00
-2.5491962E+01,6.889492E-01,3.6773682E-02,2.8392792E+00
-2.5490131E+01,6.889221E-01,1.1795044E-01,2.8369904E+00
-2.5488300E+01,6.889085E-01,1.6891479E-01,2.8354645E+00
-2.5486468E+01,6.889628E-01,1.4541626E-01,2.8316498E+00
-2.5484637E+01,6.887863E-01,8.9263916E-02,2.8339386E+00
-2.5482806E+01,6.887048E-01,1.0452271E-01,2.8377533E+00
-2.5480975E+01,6.886505E-01,8.1939697E-02,2.8385162E+00
-2.5479144E+01,6.885554E-01,1.3259888E-01,2.8369904E+00
-2.5477313E+01,6.885147E-01,7.9498291E-02,2.8347015E+00
-2.5475482E+01,6.885826E-01,2.5482178E-02,2.8377533E+00
-2.5473651E+01,6.886369E-01,-7.8582764E-02,2.8423309E+00
-2.5471820E+01,6.886776E-01,-1.0757446E-01,2.8461456E+00
-2.5469989E+01,6.886369E-01,-6.6070557E-02,2.8461456E+00
-2.5468158E+01,6.886776E-01,-2.8228760E-02,2.8438568E+00
-2.5466327E+01,6.887320E-01,-8.9874268E-02,2.8438568E+00
-2.5464496E+01,6.886505E-01,-1.5335083E-01,2.8461456E+00
-2.5462665E+01,6.885554E-01,-1.5243530E-01,2.8392792E+00
-2.5460834E+01,6.885147E-01,-1.7776489E-01,2.8400421E+00
-2.5459003E+01,6.884196E-01,-1.4968872E-01,2.8453827E+00
-2.5457172E+01,6.883110E-01,-1.4724731E-01,2.8423309E+00
-2.5455341E+01,6.883653E-01,-2.1286011E-01,2.8369904E+00
-2.5453509E+01,6.884739E-01,-1.9302368E-01,2.8423309E+00
-2.5451678E+01,6.885011E-01,-2.1438599E-01,2.8400421E+00
-2.5449847E+01,6.885418E-01,-2.5466919E-01,2.8430939E+00
-2.5448016E+01,6.885554E-01,-1.8783569E-01,2.8400421E+00
-2.5446185E+01,6.884875E-01,-2.5680542E-01,2.8469086E+00
-2.5444354E+01,6.883925E-01,-1.7410278E-01,2.8461456E+00
-2.5442523E+01,6.883653E-01,-2.1499634E-01,2.8453827E+00
-2.5440692E+01,6.883381E-01,-2.4185181E-01,2.8476715E+00
-2.5438861E+01,6.883789E-01,-1.9180298E-01,2.8438568E+00
-2.5437030E+01,6.882567E-01,-1.1886597E-01,2.8469086E+00
-2.5435199E+01,6.882431E-01,-1.7288208E-01,2.8438568E+00
-2.5433368E+01,6.883925E-01,-4.7760010E-02,2.8469086E+00
-2.5431537E+01,6.885147E-01,6.8511963E-02,2.8522491E+00
-2.5429706E+01,6.883110E-01,1.7547607E-02,2.8553009E+00
-2.5427875E+01,6.883653E-01,-3.5095215E-03,2.8537750E+00
-2.5426044E+01,6.883653E-01,6.4849854E-02,2.8522491E+00
-2.5424213E+01,6.881616E-01,1.8997192E-01,2.8545380E+00
-2.5422382E+01,6.881073E-01,1.8692017E-01,2.8514862E+00
-2.5420550E+01,6.881616E-01,7.0953369E-02,2.8545380E+00
-2.5418719E+01,6.882431E-01,8.5296631E-02,2.8514862E+00
-2.5416888E+01,6.880665E-01,6.4239502E-02,2.8553009E+00
-2.5415057E+01,6.881480E-01,6.9732666E-02,2.8553009E+00
-2.5413226E+01,6.882567E-01,8.8043213E-02,2.8514862E+00
-2.5411395E+01,6.882838E-01,2.0492554E-01,2.8499603E+00
-2.5409564E+01,6.881480E-01,2.4490356E-01,2.8583527E+00
-2.5407733E+01,6.882431E-01,2.0034790E-01,2.8568268E+00
-2.5405902E+01,6.881344E-01,1.7471313E-01,2.8591156E+00
-2.5404071E+01,6.879986E-01,2.1011353E-01,2.8591156E+00
-2.5402240E+01,6.880529E-01,2.7572632E-01,2.8583527E+00
-2.5400409E+01,6.880801E-01,2.8060913E-01,2.8591156E+00
-2.5398578E+01,6.879579E-01,6.6986084E-02,2.8553009E+00
-2.5396747E+01,6.879307E-01,3.4027100E-02,2.8568268E+00
-2.5394916E+01,6.880394E-01,-3.5247803E-02,2.8560638E+00
-2.5393085E+01,6.880122E-01,-4.2266846E-02,2.8553009E+00
-2.5391254E+01,6.878900E-01,-7.2479248E-02,2.8507233E+00
-2.5389422E+01,6.879443E-01,-7.7972412E-02,2.8553009E+00
-2.5387591E+01,6.880665E-01,-8.3160400E-02,2.8491974E+00
-2.5385760E+01,6.879986E-01,-1.6036987E-01,2.8476715E+00
-2.5383929E+01,6.879307E-01,-2.8610229E-01,2.8507233E+00
-2.5382098E+01,6.878357E-01,-2.9800415E-01,2.8491974E+00
-2.5380267E+01,6.878900E-01,-2.6992798E-01,2.8553009E+00
-2.5378436E+01,6.878764E-01,-2.0492554E-01,2.8537750E+00
-2.5376605E+01,6.878085E-01,-1.8814087E-01,2.8514862E+00
-2.5374774E+01,6.878085E-01,-2.7084351E-01,2.8484344E+00
-2.5372943E+01,6.878221E-01,-3.5781860E-01,2.8476715E+00
-2.5371112E+01,6.877949E-01,-3.4622192E-01,2.8499603E+00
-2.5369281E+01,6.878221E-01,-2.8244019E-01,2.8530121E+00
-2.5367450E+01,6.878221E-01,-2.8671265E-01,2.8499603E+00
-2.5365619E+01,6.877813E-01,-3.1539917E-01,2.8491974E+00
-2.5363788E+01,6.877134E-01,-3.7338257E-01,2.8499603E+00
-2.5361957E+01,6.876455E-01,-4.4265747E-01,2.8537750E+00
-2.5360126E+01,6.877406E-01,-4.4021606E-01,2.8514862E+00
-2.5358295E+01,6.876863E-01,-2.8640747E-01,2.8545380E+00
-2.5356463E+01,6.877134E-01,-3.1570435E-01,2.8575897E+00
-2.5354632E+01,6.877134E-01,-3.4225464E-01,2.8560638E+00
-2.5352801E+01,6.877813E-01,-3.2852173E-01,2.8568268E+00
-2.5350970E+01,6.877134E-01,-3.5232544E-01,2.8530121E+00
-2.5349139E+01,6.876591E-01,-2.4826050E-01,2.8560638E+00
-2.5347308E+01,6.877813E-01,-2.8854370E-01,2.8537750E+00
-2.5345477E+01,6.877949E-01,-2.6382446E-01,2.8507233E+00
-2.5343646E+01,6.876320E-01,-2.5161743E-01,2.8507233E+00
-2.5341815E+01,6.875912E-01,-2.1743774E-01,2.8568268E+00
-2.5339984E+01,6.876999E-01,-2.5192261E-01,2.8522491E+00
-2.5338153E+01,6.876455E-01,-2.0217896E-01,2.8507233E+00
-2.5336322E+01,6.875505E-01,-1.0360718E-01,2.8522491E+00
-2.5334491E+01,6.876727E-01,3.3721924E-02,2.8476715E+00
-2.5332660E+01,6.876863E-01,1.2832642E-01,2.8461456E+00
-2.5330829E+01,6.876455E-01,9.6588135E-02,2.8469086E+00
-2.5328998E+01,6.877270E-01,5.9967041E-02,2.8491974E+00
-2.5327167E+01,6.877270E-01,7.5836182E-02,2.8491974E+00
-2.5325336E+01,6.876048E-01,1.8936157E-01,2.8553009E+00
-2.5323504E+01,6.875641E-01,3.0532837E-01,2.8530121E+00
-2.5321673E+01,6.874826E-01,2.7297974E-01,2.8575897E+00
-2.5319842E+01,6.875369E-01,2.3269653E-01,2.8522491E+00
-2.5318011E+01,6.874147E-01,2.3849487E-01,2.8537750E+00
-2.5316180E+01,6.874283E-01,2.8244019E-01,2.8568268E+00
-2.5314349E+01,6.875641E-01,4.1458130E-01,2.8606415E+00
-2.5312518E+01,6.874690E-01,4.3472290E-01,2.8522491E+00
-2.5310687E+01,6.875097E-01,3.9688110E-01,2.8553009E+00
-2.5308856E+01,6.874826E-01,2.7969360E-01,2.8606415E+00
-2.5307025E+01,6.875641E-01,3.3493042E-01,2.8568268E+00
-2.5305194E+01,6.875097E-01,3.9260864E-01,2.8530121E+00
-2.5303363E+01,6.874826E-01,3.7643433E-01,2.8553009E+00
-2.5301532E+01,6.874011E-01,3.6361694E-01,2.8545380E+00
-2.5299701E+01,6.875233E-01,3.0136108E-01,2.8530121E+00
-2.5297870E+01,6.874147E-01,3.1112671E-01,2.8499603E+00
-2.5296039E+01,6.874283E-01,4.4754028E-01,2.8545380E+00
-2.5294208E+01,6.874826E-01,4.1244507E-01,2.8522491E+00
-2.5292377E+01,6.874283E-01,4.2800903E-01,2.8537750E+00
-2.5290545E+01,6.873739E-01,3.5171509E-01,2.8514862E+00
-2.5288714E+01,6.874690E-01,3.5629272E-01,2.8469086E+00
-2.5286883E+01,6.873875E-01,2.5863647E-01,2.8537750E+00
-2.5285052E+01,6.872517E-01,2.8274536E-01,2.8491974E+00
-2.5283221E+01,6.872245E-01,1.3351440E-01,2.8522491E+00
-2.5281390E+01,6.871838E-01,7.9193115E-02,2.8598785E+00
-2.5279559E+01,6.871431E-01,1.5121460E-01,2.8507233E+00
-2.5277728E+01,6.870616E-01,-5.6915283E-02,2.8537750E+00
-2.5275897E+01,6.870887E-01,-5.1727295E-02,2.8499603E+00
-2.5274066E+01,6.871974E-01,-1.6525269E-01,2.8499603E+00
-2.5272235E+01,6.872381E-01,-1.3168335E-01,2.8491974E+00
-2.5270404E+01,6.873332E-01,-1.6525269E-01,2.8514862E+00
-2.5268573E+01,6.872925E-01,-1.4175415E-01,2.8530121E+00
-2.5266742E+01,6.873332E-01,-1.7959595E-01,2.8484344E+00
-2.5264911E+01,6.872245E-01,-2.1041870E-01,2.8514862E+00
-2.5263080E+01,6.872925E-01,-2.0309448E-01,2.8537750E+00
-2.5261249E+01,6.872789E-01,-2.0065308E-01,2.8583527E+00
-2.5259418E+01,6.871295E-01,-1.7593384E-01,2.8553009E+00
-2.5257586E+01,6.870344E-01,-1.3076782E-01,2.8522491E+00
-2.5255755E+01,6.870616E-01,-2.0919800E-01,2.8537750E+00
-2.5253924E+01,6.871159E-01,-1.7501831E-01,2.8553009E+00
-2.5252093E+01,6.871566E-01,-2.6412964E-01,2.8530121E+00
-2.5250262E+01,6.871702E-01,-2.9983521E-01,2.8575897E+00
-2.5248431E+01,6.871431E-01,-2.1224976E-01,2.8545380E+00
-2.5246600E+01,6.873060E-01,-2.5802612E-01,2.8545380E+00
-2.5244769E+01,6.871702E-01,-1.8569946E-01,2.8553009E+00
-2.5242938E+01,6.871023E-01,-1.0757446E-01,2.8522491E+00
-2.5241107E+01,6.870616E-01,-1.0696411E-01,2.8583527E+00
-2.5239276E+01,6.870073E-01,-1.4846802E-01,2.8514862E+00
-2.5237445E+01,6.869529E-01,-1.1886597E-01,2.8568268E+00
-2.5235614E+01,6.871023E-01,-1.3290405E-01,2.8621674E+00
-2.5233783E+01,6.871023E-01,-1.1734009E-01,2.8530121E+00
-2.5231952E+01,6.871838E-01,-9.0179443E-02,2.8499603E+00
-2.5230121E+01,6.872245E-01,-1.9790649E-01,2.8491974E+00
-2.5228290E+01,6.872110E-01,-1.0391235E-01,2.8560638E+00
-2.5226459E+01,6.872381E-01,8.3923340E-03,2.8575897E+00
-2.5224627E+01,6.870073E-01,1.0818481E-01,2.8598785E+00
-2.5222796E+01,6.870344E-01,1.9546509E-01,2.8598785E+00
-2.5220965E+01,6.870616E-01,6.0577393E-02,2.8621674E+00
-2.5219134E+01,6.870344E-01,3.3416748E-02,2.8583527E+00
-2.5217303E+01,6.869665E-01,1.2832642E-01,2.8614044E+00
-2.5215472E+01,6.870073E-01,1.3473511E-01,2.8621674E+00
-2.5213641E+01,6.870616E-01,3.5995483E-01,2.8598785E+00
-2.5211810E+01,6.870887E-01,3.3035278E-01,2.8575897E+00
-2.5209979E+01,6.869258E-01,2.3666382E-01,2.8598785E+00
-2.5208148E+01,6.869665E-01,1.6769409E-01,2.8575897E+00
-2.5206317E+01,6.870073E-01,2.6199341E-01,2.8667450E+00
-2.5204486E+01,6.870344E-01,3.1661987E-01,2.8659821E+00
-2.5202655E+01,6.869258E-01,3.9230347E-01,2.8682709E+00
-2.5200824E+01,6.868579E-01,4.3746948E-01,2.8652191E+00
-2.5198993E+01,6.868579E-01,2.7633667E-01,2.8690338E+00
-2.5197162E+01,6.868850E-01,2.9739380E-01,2.8682709E+00
-2.5195331E+01,6.869665E-01,3.6300659E-01,2.8705597E+00
-2.5193500E+01,6.870344E-01,3.7887573E-01,2.8713226E+00
-2.5191668E+01,6.869801E-01,4.0298462E-01,2.8690338E+00
-2.5189837E+01,6.869665E-01,3.1143188E-01,2.8736115E+00
-2.5188006E+01,6.869801E-01,2.1560669E-01,2.8720856E+00
-2.5186175E+01,6.869122E-01,1.8905640E-01,2.8736115E+00
-2.5184344E+01,6.868036E-01,1.7013550E-01,2.8675079E+00
-2.5182513E+01,6.868850E-01,1.6677856E-01,2.8667450E+00
-2.5180682E+01,6.868715E-01,2.1896362E-01,2.8644562E+00
-2.5178851E+01,6.867221E-01,2.1621704E-01,2.8614044E+00
-2.5177020E+01,6.867764E-01,1.8386841E-01,2.8636932E+00
-2.5175189E+01,6.867221E-01,1.1856079E-01,2.8675079E+00
-2.5173358E+01,6.867900E-01,1.0833740E-02,2.8667450E+00
-2.5171527E+01,6.867900E-01,4.9896240E-02,2.8675079E+00
-2.5169696E+01,6.868715E-01,-1.5106201E-02,2.8636932E+00
-2.5167865E+01,6.868171E-01,8.3160400E-02,2.8636932E+00
-2.5166034E+01,6.868986E-01,6.7291260E-02,2.8614044E+00
-2.5164203E+01,6.868850E-01,-1.0116577E-01,2.8675079E+00
-2.5162372E+01,6.868171E-01,-1.8783569E-01,2.8690338E+00
-2.5160540E+01,6.867900E-01,-2.0828247E-01,2.8697968E+00
-2.5158709E+01,6.867357E-01,-1.7135620E-01,2.8705597E+00
-2.5156878E+01,6.866678E-01,-1.3137817E-01,2.8675079E+00
-2.5155047E+01,6.867357E-01,-2.2079468E-01,2.8728485E+00
-2.5153216E+01,6.868171E-01,-3.1082153E-01,2.8705597E+00
-2.5151385E+01,6.867357E-01,-3.0899048E-01,2.8713226E+00
-2.5149554E+01,6.867221E-01,-1.9668579E-01,2.8774261E+00
-2.5147723E+01,6.867357E-01,-2.5283813E-01,2.8705597E+00
-2.5145892E+01,6.867628E-01,-2.6992798E-01,2.8644562E+00
-2.5144061E+01,6.867221E-01,-2.4490356E-01,2.8636932E+00
-2.5142230E+01,6.867628E-01,-2.2567749E-01,2.8652191E+00
-2.5140399E+01,6.867628E-01,-2.4551392E-01,2.8591156E+00
-2.5138568E+01,6.867764E-01,-2.2781372E-01,2.8621674E+00
-2.5136737E+01,6.865863E-01,-2.2018433E-01,2.8667450E+00
-2.5134906E+01,6.866813E-01,-1.5151978E-01,2.8636932E+00
-2.5133075E+01,6.868171E-01,-6.2408447E-02,2.8652191E+00
-2.5131244E+01,6.868715E-01,-1.0848999E-01,2.8659821E+00
-2.5129413E+01,6.868579E-01,-1.8814087E-01,2.8667450E+00
-2.5127581E+01,6.868307E-01,-1.1611938E-01,2.8614044E+00
-2.5125750E+01,6.866678E-01,-3.4637451E-02,2.8644562E+00
-2.5123919E+01,6.866270E-01,1.3687134E-01,2.8644562E+00
-2.5122088E+01,6.867221E-01,1.2008667E-01,2.8667450E+00
-2.5120257E+01,6.866813E-01,1.1672974E-01,2.8690338E+00
-2.5118426E+01,6.866542E-01,5.9967041E-02,2.8675079E+00
-2.5116595E+01,6.866542E-01,1.0238647E-01,2.8636932E+00
-2.5114764E+01,6.866542E-01,3.1082153E-01,2.8598785E+00
-2.5112933E+01,6.866813E-01,3.7490845E-01,2.8705597E+00
-2.5111102E+01,6.866542E-01,3.0654907E-01,2.8682709E+00
-2.5109271E+01,6.866813E-01,1.7410278E-01,2.8667450E+00
-2.5107440E+01,6.866949E-01,1.5884399E-01,2.8667450E+00
-2.5105609E+01,6.866678E-01,2.4917603E-01,2.8659821E+00
-2.5103778E+01,6.865184E-01,3.6300659E-01,2.8636932E+00
-2.5101947E+01,6.865320E-01,2.8762817E-01,2.8629303E+00
-2.5100116E+01,6.865863E-01,2.8305054E-01,2.8621674E+00
-2.5098285E+01,6.865184E-01,2.6351929E-01,2.8659821E+00
-2.5096454E+01,6.865320E-01,3.9443970E-01,2.8606415E+00
